Symbol,Name,Market,YF_Ticker,CFICode,市場別,產業別,上市日
6124,業強,TPEx,6124.TWO,ESVUFR,上櫃,電子零組件業,2002/03/19
6125,廣運,TPEx,6125.TWO,ESVUFR,上櫃,電機機械,2026/06/01
6126,信音,TPEx,6126.TWO,ESVUFR,上櫃,電子零組件業,2002/01/18
6127,九豪,TPEx,6127.TWO,ESVUFR,上櫃,電子零組件業,2002/01/10
6129,普誠,TPEx,6129.TWO,ESVUFR,上櫃,半導體業,2001/12/25
6130,上亞科技,TPEx,6130.TWO,ESVUFR,上櫃,生技醫療業,2002/03/26
6134,萬旭,TPEx,6134.TWO,ESVUFR,上櫃,電子零組件業,2002/01/08
6138,茂達,TPEx,6138.TWO,ESVUFR,上櫃,半導體業,2002/01/18
6140,訊達,TPEx,6140.TWO,ESVUFR,上櫃,資訊服務業,2002/02/04
6143,振曜,TPEx,6143.TWO,ESVUFR,上櫃,通信網路業,2002/01/28
6144,得利影,TPEx,6144.TWO,ESVUFR,上櫃,文化創意業,2002/01/23
6146,耕興,TPEx,6146.TWO,ESVUFR,上櫃,其他電子業,2002/01/23
6147,頎邦,TPEx,6147.TWO,ESVUFR,上櫃,半導體業,2002/01/31
6148,驊宏資,TPEx,6148.TWO,ESVUFR,上櫃,資訊服務業,2002/02/01
6150,撼訊,TPEx,6150.TWO,ESVUFR,上櫃,電腦及週邊設備業,2002/03/11
6151,晉倫,TPEx,6151.TWO,ESVUFR,上櫃,其他電子業,2002/02/25
6154,順發,TPEx,6154.TWO,ESVUFR,上櫃,電子通路業,2002/02/18
6156,松上,TPEx,6156.TWO,ESVUFR,上櫃,電子零組件業,2002/02/19
6158,禾昌,TPEx,6158.TWO,ESVUFR,上櫃,電子零組件業,2002/02/19
6160,欣技,TPEx,6160.TWO,ESVUFR,上櫃,電腦及週邊設備業,2002/03/01
6161,捷波,TPEx,6161.TWO,ESVUFR,上櫃,電腦及週邊設備業,2002/03/01
6163,華電網,TPEx,6163.TWO,ESVUFR,上櫃,資訊服務業,2002/03/19
6167,久正,TPEx,6167.TWO,ESVUFR,上櫃,光電業,2002/03/26
6169,昱泉,TPEx,6169.TWO,ESVUFR,上櫃,文化創意業,2002/03/22
6170,統振,TPEx,6170.TWO,ESVUFR,上櫃,通信網路業,2002/04/16
6171,大城地產,TPEx,6171.TWO,ESVUFR,上櫃,建材營造業,2002/04/22
6173,信昌電,TPEx,6173.TWO,ESVUFR,上櫃,電子零組件業,2002/04/19
6174,安碁,TPEx,6174.TWO,ESVUFR,上櫃,電子零組件業,2002/05/02
6175,立敦,TPEx,6175.TWO,ESVUFR,上櫃,電子零組件業,2002/06/10
6179,亞通,TPEx,6179.TWO,ESVUFR,上櫃,其他業,2002/05/17
6180,橘子,TPEx,6180.TWO,ESVUFR,上櫃,文化創意業,2002/05/21
6182,合晶,TPEx,6182.TWO,ESVUFR,上櫃,半導體業,2002/05/16
6185,幃翔,TPEx,6185.TWO,ESVUFR,上櫃,電子零組件業,2002/08/09
6186,新潤,TPEx,6186.TWO,ESVUFR,上櫃,建材營造業,2002/08/02
6187,萬潤,TPEx,6187.TWO,ESVUFR,上櫃,半導體業,2002/09/27
6188,廣明,TPEx,6188.TWO,ESVUFR,上櫃,電腦及週邊設備業,2002/08/27
6190,萬泰科,TPEx,6190.TWO,ESVUFR,上櫃,通信網路業,1998/02/04
6194,育富,TPEx,6194.TWO,ESVUFR,上櫃,電子零組件業,2002/12/05
6195,詩肯,TPEx,6195.TWO,ESVUFR,上櫃,居家生活,2002/10/21
6198,瑞築,TPEx,6198.TWO,ESVUFR,上櫃,建材營造業,2002/12/26
6199,天品,TPEx,6199.TWO,ESVUFR,上櫃,其他業,2016/10/07
6203,海韻電,TPEx,6203.TWO,ESVUFR,上櫃,電子零組件業,2002/12/26
6204,艾華,TPEx,6204.TWO,ESVUFR,上櫃,電子零組件業,2002/11/13
6207,雷科,TPEx,6207.TWO,ESVUFR,上櫃,電子零組件業,2002/12/23
6208,日揚,TPEx,6208.TWO,ESVUFR,上櫃,半導體業,2002/12/23
6210,慶生,TPEx,6210.TWO,ESVUFR,上櫃,電子零組件業,2003/02/14
6212,理銘,TPEx,6212.TWO,ESVUFR,上櫃,建材營造業,2002/12/26
6217,中探針,TPEx,6217.TWO,ESVUFR,上櫃,電子零組件業,2003/01/09
6218,豪勉,TPEx,6218.TWO,ESVUFR,上櫃,通信網路業,2003/01/14
6219,富旺,TPEx,6219.TWO,ESVUFR,上櫃,建材營造業,2003/02/26
6220,岳豐,TPEx,6220.TWO,ESVUFR,上櫃,電子零組件業,2003/01/09
6221,晉泰,TPEx,6221.TWO,ESVUFR,上櫃,資訊服務業,2003/01/06
6222,立軒,TPEx,6222.TWO,ESVUFR,上櫃,光電業,2003/01/09
6223,旺矽,TPEx,6223.TWO,ESVUFR,上櫃,半導體業,2003/01/06
6227,茂綸,TPEx,6227.TWO,ESVUFR,上櫃,電子通路業,2003/01/14
6228,全譜,TPEx,6228.TWO,ESVUFR,上櫃,電腦及週邊設備業,2003/01/21
6229,研通,TPEx,6229.TWO,ESVUFR,上櫃,半導體業,2003/01/14
6231,系微,TPEx,6231.TWO,ESVUFR,上櫃,資訊服務業,2003/01/23
6233,旺玖,TPEx,6233.TWO,ESVUFR,上櫃,半導體業,2003/02/20
6234,高僑,TPEx,6234.TWO,ESVUFR,上櫃,光電業,2003/03/12
6236,中湛,TPEx,6236.TWO,ESVUFR,上櫃,數位雲端,2003/03/31
6237,驊訊,TPEx,6237.TWO,ESVUFR,上櫃,半導體業,2003/04/21
6240,松崗,TPEx,6240.TWO,ESVUFR,上櫃,資訊服務業,2003/05/30
6241,鑫永洋,TPEx,6241.TWO,ESVUFR,上櫃,通信網路業,2003/04/08
6242,立康,TPEx,6242.TWO,ESVUFR,上櫃,生技醫療業,2003/04/23
6244,茂迪,TPEx,6244.TWO,ESVUFR,上櫃,光電業,2003/05/15
6245,立端,TPEx,6245.TWO,ESVUFR,上櫃,通信網路業,2003/05/19
6246,臺龍,TPEx,6246.TWO,ESVUFR,上櫃,光電業,2003/06/18
6248,沛波,TPEx,6248.TWO,ESVUFR,上櫃,鋼鐵工業,2003/09/03
6259,百徽,TPEx,6259.TWO,ESVUFR,上櫃,電子零組件業,2003/09/17
6261,久元,TPEx,6261.TWO,ESVUFR,上櫃,半導體業,2004/03/29
6263,普萊德,TPEx,6263.TWO,ESVUFR,上櫃,通信網路業,2003/09/17
6264,富裔,TPEx,6264.TWO,ESVUFR,上櫃,建材營造業,2004/02/24
6265,方土昶,TPEx,6265.TWO,ESVUFR,上櫃,電子通路業,2003/10/24
6266,泰詠,TPEx,6266.TWO,ESVUFR,上櫃,電子零組件業,2004/04/29
6270,倍微,TPEx,6270.TWO,ESVUFR,上櫃,電子通路業,2003/09/17
6274,台燿,TPEx,6274.TWO,ESVUFR,上櫃,電子零組件業,2003/12/18
6275,元山,TPEx,6275.TWO,ESVUFR,上櫃,電子零組件業,2004/12/23
6276,安鈦克,TPEx,6276.TWO,ESVUFR,上櫃,電腦及週邊設備業,2003/10/30
6279,胡連,TPEx,6279.TWO,ESVUFR,上櫃,電子零組件業,2003/11/26
6284,佳邦,TPEx,6284.TWO,ESVUFR,上櫃,電子零組件業,2004/06/29
6290,良維,TPEx,6290.TWO,ESVUFR,上櫃,電子零組件業,2005/06/03
6291,沛亨,TPEx,6291.TWO,ESVUFR,上櫃,半導體業,2004/01/28
6292,迅德,TPEx,6292.TWO,ESVUFR,上櫃,電子零組件業,2003/11/26
6294,智基,TPEx,6294.TWO,ESVUFR,上櫃,文化創意業,2004/01/13
6411,晶焱,TPEx,6411.TWO,ESVUFR,上櫃,半導體業,2014/03/11
6417,韋僑,TPEx,6417.TWO,ESVUFR,上櫃,通信網路業,2015/10/08
6418,詠昇,TPEx,6418.TWO,ESVUFR,上櫃,電子零組件業,2019/02/18
6419,京晨科,TPEx,6419.TWO,ESVUFR,上櫃,光電業,2014/12/29
6423,億而得,TPEx,6423.TWO,ESVUFR,上櫃,半導體業,2026/01/22
6425,易發,TPEx,6425.TWO,ESVUFR,上櫃,電機機械,2019/01/18
6432,今展科,TPEx,6432.TWO,ESVUFR,上櫃,電子零組件業,2015/05/20
6435,大中,TPEx,6435.TWO,ESVUFR,上櫃,半導體業,2016/01/07
6441,廣錠,TPEx,6441.TWO,ESVUFR,上櫃,電腦及週邊設備業,2017/09/27
6461,益得,TPEx,6461.TWO,ESVUFR,上櫃,生技醫療業,2018/03/28
6462,神盾,TPEx,6462.TWO,ESVUFR,上櫃,半導體業,2015/12/23
6465,威潤,TPEx,6465.TWO,ESVUFR,上櫃,通信網路業,2015/11/20
6469,大樹,TPEx,6469.TWO,ESVUFR,上櫃,生技醫療業,2016/03/30
6470,宇智,TPEx,6470.TWO,ESVUFR,上櫃,通信網路業,2015/11/03
6474,華豫寧,TPEx,6474.TWO,ESVUFR,上櫃,電子通路業,2025/11/25
6482,弘煜科,TPEx,6482.TWO,ESVUFR,上櫃,文化創意業,2016/06/13
6485,點序,TPEx,6485.TWO,ESVUFR,上櫃,半導體業,2015/11/17
6486,互動,TPEx,6486.TWO,ESVUFR,上櫃,通信網路業,2016/09/13
6488,環球晶,TPEx,6488.TWO,ESVUFR,上櫃,半導體業,2015/09/25
6492,生華科,TPEx,6492.TWO,ESVUFR,上櫃,生技醫療業,2017/04/24
6494,九齊,TPEx,6494.TWO,ESVUFR,上櫃,半導體業,2016/05/09
6496,科懋,TPEx,6496.TWO,ESVUFR,上櫃,生技醫療業,2016/01/07
6498,久禾光,TPEx,6498.TWO,ESVUFR,上櫃,光電業,2025/05/20
6499,益安,TPEx,6499.TWO,ESVUFR,上櫃,生技醫療業,2016/07/27
6506,雙邦,TPEx,6506.TWO,ESVUFR,上櫃,紡織纖維,2011/05/03
6508,惠光,TPEx,6508.TWO,ESVUFR,上櫃,農業科技業,2004/03/22
6509,聚和,TPEx,6509.TWO,ESVUFR,上櫃,化學工業,2004/04/12
6510,精測,TPEx,6510.TWO,ESVUFR,上櫃,半導體業,2016/03/24
6512,啟發電,TPEx,6512.TWO,ESVUFR,上櫃,其他電子業,2016/03/25
6516,勤崴國際,TPEx,6516.TWO,ESVUFR,上櫃,資訊服務業,2019/05/06
6517,保勝光學,TPEx,6517.TWO,ESVUFR,上櫃,光電業,2022/12/15
6523,達爾膚,TPEx,6523.TWO,ESVUFR,上櫃,生技醫療業,2016/06/16
6527,明達醫,TPEx,6527.TWO,ESVUFR,上櫃,生技醫療業,2019/12/25
6530,創威,TPEx,6530.TWO,ESVUFR,上櫃,通信網路業,2018/01/23
6532,瑞耘,TPEx,6532.TWO,ESVUFR,上櫃,半導體業,2016/09/26
6535,順藥,TPEx,6535.TWO,ESVUFR,上櫃,生技醫療業,2016/09/26
6538,倉和,TPEx,6538.TWO,ESVUFR,上櫃,電子零組件業,2016/10/21
6542,隆中,TPEx,6542.TWO,ESVUFR,上櫃,文化創意業,2016/09/08
6546,正基,TPEx,6546.TWO,ESVUFR,上櫃,通信網路業,2022/05/24
6547,高端疫苗,TPEx,6547.TWO,ESVUFR,上櫃,生技醫療業,2018/04/17
6548,長科*,TPEx,6548.TWO,ESVUFR,上櫃,半導體業,2016/09/13
6556,勝品,TPEx,6556.TWO,ESVUFR,上櫃,光電業,2017/10/31
6560,欣普羅,TPEx,6560.TWO,ESVUFR,上櫃,光電業,2017/01/24
6561,是方,TPEx,6561.TWO,ESVUFR,上櫃,通信網路業,2018/06/05
6568,宏觀,TPEx,6568.TWO,ESVUFR,上櫃,半導體業,2016/12/28
6569,醫揚,TPEx,6569.TWO,ESVUFR,上櫃,生技醫療業,2016/12/21
6570,維田,TPEx,6570.TWO,ESVUFR,上櫃,電腦及週邊設備業,2017/12/11
6574,霈方,TPEx,6574.TWO,ESVUFR,上櫃,生技醫療業,2017/09/04
6576,逸達,TPEx,6576.TWO,ESVUFR,上櫃,生技醫療業,2018/06/29
6577,勁豐,TPEx,6577.TWO,ESVUFR,上櫃,電腦及週邊設備業,2017/03/21
6578,達邦蛋白,TPEx,6578.TWO,ESVUFR,上櫃,農業科技業,2018/09/18
6584,南俊國際,TPEx,6584.TWO,ESVUFR,上櫃,電子零組件業,2023/05/18
6588,東典光電,TPEx,6588.TWO,ESVUFR,上櫃,通信網路業,2020/07/01
6590,普鴻,TPEx,6590.TWO,ESVUFR,上櫃,資訊服務業,2018/12/24
6593,台灣銘板,TPEx,6593.TWO,ESVUFR,上櫃,資訊服務業,2017/11/03
6596,寬宏藝術,TPEx,6596.TWO,ESVUFR,上櫃,文化創意業,2018/01/04
6597,立誠,TPEx,6597.TWO,ESVUFR,上櫃,電子零組件業,2025/05/08
6603,富強鑫,TPEx,6603.TWO,ESVUFR,上櫃,電機機械,2004/04/05
6609,瀧澤科,TPEx,6609.TWO,ESVUFR,上櫃,電機機械,2003/09/23
6612,奈米醫材,TPEx,6612.TWO,ESVUFR,上櫃,生技醫療業,2018/07/18
6613,朋億*,TPEx,6613.TWO,ESVUFR,上櫃,其他電子業,2017/12/28
6615,慧智,TPEx,6615.TWO,ESVUFR,上櫃,生技醫療業,2018/01/22
6616,特昇-KY,TPEx,6616.TWO,ESVUFR,上櫃,居家生活,2018/01/10
6617,共信-KY,TPEx,6617.TWO,ESVUFR,上櫃,生技醫療業,2024/06/18
6620,漢達,TPEx,6620.TWO,ESVUFR,上櫃,生技醫療業,2025/12/23
6624,萬年清,TPEx,6624.TWO,ESVUFR,上櫃,綠能環保,2019/05/28
6629,泰金-KY,TPEx,6629.TWO,ESVUFR,上櫃,居家生活,2019/06/06
6637,醫影,TPEx,6637.TWO,ESVUFR,上櫃,生技醫療業,2024/06/18
6640,均華,TPEx,6640.TWO,ESVUFR,上櫃,半導體業,2018/10/23
6642,富致,TPEx,6642.TWO,ESVUFR,上櫃,電子零組件業,2019/09/23
6643,M31,TPEx,6643.TWO,ESVUFR,上櫃,半導體業,2019/01/23
6649,台生材,TPEx,6649.TWO,ESVUFR,上櫃,生技醫療業,2019/06/05
6651,全宇昕,TPEx,6651.TWO,ESVUFR,上櫃,半導體業,2021/02/01
6654,天正國際,TPEx,6654.TWO,ESVUFR,上櫃,其他電子業,2018/10/23
6661,威健生技,TPEx,6661.TWO,ESVUFR,上櫃,生技醫療業,2021/01/27
6662,樂斯科,TPEx,6662.TWO,ESVUFR,上櫃,生技醫療業,2019/03/26
6664,群翊,TPEx,6664.TWO,ESVUFR,上櫃,電子零組件業,2018/09/12
6667,信紘科,TPEx,6667.TWO,ESVUFR,上櫃,其他電子業,2018/11/13
6679,鈺太,TPEx,6679.TWO,ESVUFR,上櫃,半導體業,2019/05/09
6680,鑫創電子,TPEx,6680.TWO,ESVUFR,上櫃,電腦及週邊設備業,2019/09/16
6683,雍智科技,TPEx,6683.TWO,ESVUFR,上櫃,半導體業,2019/04/23
6684,安格,TPEx,6684.TWO,ESVUFR,上櫃,半導體業,2021/08/11
6690,安碁資訊,TPEx,6690.TWO,ESVUFR,上櫃,數位雲端,2019/10/30
6692,進能服,TPEx,6692.TWO,ESVUFR,上櫃,綠能環保,2024/02/02
6693,廣閎科,TPEx,6693.TWO,ESVUFR,上櫃,半導體業,2022/03/01
6697,東捷資訊,TPEx,6697.TWO,ESVUFR,上櫃,資訊服務業,2019/12/26
6703,軒郁,TPEx,6703.TWO,ESVUFR,上櫃,生技醫療業,2020/10/20
6708,天擎,TPEx,6708.TWO,ESVUFR,上櫃,半導體業,2022/12/29
6712,長聖,TPEx,6712.TWO,ESVUFR,上櫃,生技醫療業,2021/01/08
6716,應廣,TPEx,6716.TWO,ESVUFR,上櫃,半導體業,2020/03/27
6720,久昌,TPEx,6720.TWO,ESVUFR,上櫃,半導體業,2024/12/04
6721,信實,TPEx,6721.TWO,ESVUFR,上櫃,其他業,2022/04/29
6725,矽科宏晟,TPEx,6725.TWO,ESVUFR,上櫃,其他電子業,2025/12/30
6727,亞泰金屬,TPEx,6727.TWO,ESVUFR,上櫃,電子零組件業,2020/12/01
6728,上洋,TPEx,6728.TWO,ESVUFR,上櫃,居家生活,2020/12/25
6730,常廣,TPEx,6730.TWO,ESVUFR,上櫃,生技醫療業,2025/12/10
6732,昇佳電子,TPEx,6732.TWO,ESVUFR,上櫃,半導體業,2020/06/08
6733,博晟生醫,TPEx,6733.TWO,ESVUFR,上櫃,生技醫療業,2021/01/28
6735,美達科技,TPEx,6735.TWO,ESVUFR,上櫃,其他電子業,2022/04/29
6739,竹陞科技,TPEx,6739.TWO,ESVUFR,上櫃,其他電子業,2024/09/02
6741,91APP*-KY,TPEx,6741.TWO,ESVUFR,上櫃,數位雲端,2021/05/25
6751,智聯服務,TPEx,6751.TWO,ESVUFR,上櫃,資訊服務業,2020/12/25
6752,叡揚,TPEx,6752.TWO,ESVUFR,上櫃,資訊服務業,2020/12/10
6761,穩得,TPEx,6761.TWO,ESVUFR,上櫃,電子零組件業,2021/11/08
6762,達亞,TPEx,6762.TWO,ESVUFR,上櫃,生技醫療業,2020/12/18
6763,綠界科技*,TPEx,6763.TWO,ESVUFR,上櫃,數位雲端,2022/03/15
6767,台微醫,TPEx,6767.TWO,ESVUFR,上櫃,生技醫療業,2021/01/25
6785,昱展新藥,TPEx,6785.TWO,ESVUFR,上櫃,生技醫療業,2024/01/24
6788,華景電,TPEx,6788.TWO,ESVUFR,上櫃,半導體業,2021/09/29
6791,虎門科技,TPEx,6791.TWO,ESVUFR,上櫃,資訊服務業,2022/11/14
6803,崑鼎,TPEx,6803.TWO,ESVUFR,上櫃,綠能環保,2010/05/27
6804,明係,TPEx,6804.TWO,ESVUFR,上櫃,運動休閒,2022/03/31
6811,宏碁資訊,TPEx,6811.TWO,ESVUFR,上櫃,數位雲端,2022/08/09
6821,聯寶,TPEx,6821.TWO,ESVUFR,上櫃,電子零組件業,2023/05/22
6823,濾能,TPEx,6823.TWO,ESVUFR,上櫃,半導體業,2022/06/30
6829,千附精密,TPEx,6829.TWO,ESVUFR,上櫃,半導體業,2022/03/11
6840,東研信超,TPEx,6840.TWO,ESVUFR,上櫃,其他電子業,2023/03/24
6841,長佳智能,TPEx,6841.TWO,ESVUFR,上櫃,生技醫療業,2023/03/01
6843,進典,TPEx,6843.TWO,ESVUFR,上櫃,電機機械,2022/11/21
6844,諾貝兒,TPEx,6844.TWO,ESVUFR,上櫃,生技醫療業,2024/03/08
6846,綠茵,TPEx,6846.TWO,ESVUFR,上櫃,食品工業,2023/05/15
6855,數泓科,TPEx,6855.TWO,ESVUFR,上櫃,其他電子業,2022/10/06
6856,鑫傳,TPEx,6856.TWO,ESVUFR,上櫃,文化創意業,2023/10/27
6859,伯特光,TPEx,6859.TWO,ESVUFR,上櫃,光電業,2022/11/28
6865,偉康科技,TPEx,6865.TWO,ESVUFR,上櫃,數位雲端,2023/01/11
6870,騰雲,TPEx,6870.TWO,ESVUFR,上櫃,數位雲端,2023/09/14
6872,浩宇生醫,TPEx,6872.TWO,ESVUFR,上櫃,生技醫療業,2025/03/07
6874,倍力,TPEx,6874.TWO,ESVUFR,上櫃,資訊服務業,2022/12/14
6875,國邑*,TPEx,6875.TWO,ESVUFR,上櫃,生技醫療業,2024/03/26
6877,鏵友益,TPEx,6877.TWO,ESVUFR,上櫃,其他電子業,2023/06/16
6881,潤德,TPEx,6881.TWO,ESVUFR,上櫃,其他業,2024/05/21
6884,海柏特,TPEx,6884.TWO,ESVUFR,上櫃,資訊服務業,2025/12/17
6894,衛司特,TPEx,6894.TWO,ESVUFR,上櫃,綠能環保,2023/11/29
6895,宏碩系統,TPEx,6895.TWO,ESVUFR,上櫃,半導體業,2023/08/22
6899,創為精密,TPEx,6899.TWO,ESVUFR,上櫃,光電業,2024/04/08
6903,巨漢,TPEx,6903.TWO,ESVUFR,上櫃,其他電子業,2024/06/12
6904,伯鑫,TPEx,6904.TWO,ESVUFR,上櫃,其他業,2023/12/05
6907,雅特力-KY,TPEx,6907.TWO,ESVUFR,上櫃,半導體業,2026/01/29
6910,德鴻,TPEx,6910.TWO,ESVUFR,上櫃,數位雲端,2025/12/11
6913,鴻呈,TPEx,6913.TWO,ESVUFR,上櫃,電子零組件業,2024/10/01
6922,宸曜,TPEx,6922.TWO,ESVUFR,上櫃,電腦及週邊設備業,2023/11/09
6925,意藍,TPEx,6925.TWO,ESVUFR,上櫃,數位雲端,2025/05/28
6929,佑全,TPEx,6929.TWO,ESVUFR,上櫃,生技醫療業,2024/03/28
6945,圓祥生技,TPEx,6945.TWO,ESVUFR,上櫃,生技醫療業,2026/06/05
6953,家碩,TPEx,6953.TWO,ESVUFR,上櫃,半導體業,2024/05/13
6961,旅天下,TPEx,6961.TWO,ESVUFR,上櫃,觀光餐旅,2026/01/22
6967,汎瑋材料,TPEx,6967.TWO,ESVUFR,上櫃,電子零組件業,2024/09/25
6968,萬達寵物,TPEx,6968.TWO,ESVUFR,上櫃,居家生活,2024/08/14
6971,惠民實業,TPEx,6971.TWO,ESVUFR,上櫃,綠能環保,2025/10/02
6982,大井泵浦,TPEx,6982.TWO,ESVUFR,上櫃,電機機械,2024/12/18
6983,華洋精機,TPEx,6983.TWO,ESVUFR,上櫃,其他電子業,2026/05/25
6986,和迅,TPEx,6986.TWO,ESVUFR,上櫃,生技醫療業,2026/06/26
6996,力領科技,TPEx,6996.TWO,ESVUFR,上櫃,半導體業,2024/12/10
6997,博弘,TPEx,6997.TWO,ESVUFR,上櫃,數位雲端,2024/12/16
7402,邑錡,TPEx,7402.TWO,ESVUFR,上櫃,光電業,2015/12/29
7547,碩網,TPEx,7547.TWO,ESVUFR,上櫃,數位雲端,2025/07/29
7556,意德士,TPEx,7556.TWO,ESVUFR,上櫃,半導體業,2020/10/30
7584,樂意,TPEx,7584.TWO,ESVUFR,上櫃,文化創意業,2024/07/25
7642,昶瑞機電,TPEx,7642.TWO,ESVUFR,上櫃,電機機械,2025/05/22
7703,銳澤,TPEx,7703.TWO,ESVUFR,上櫃,其他電子業,2024/11/13
7704,明遠精密,TPEx,7704.TWO,ESVUFR,上櫃,半導體業,2024/12/16
7708,全家餐飲,TPEx,7708.TWO,ESVUFR,上櫃,觀光餐旅,2024/11/15
7709,榮田,TPEx,7709.TWO,ESVUFR,上櫃,電機機械,2025/02/25
7712,博盛半導體,TPEx,7712.TWO,ESVUFR,上櫃,半導體業,2024/12/26
7713,威力德生醫,TPEx,7713.TWO,ESVUFR,上櫃,生技醫療業,2025/02/24
7714,創泓科技,TPEx,7714.TWO,ESVUFR,上櫃,數位雲端,2025/01/15
7715,裕山,TPEx,7715.TWO,ESVUFR,上櫃,綠能環保,2025/01/15
7716,昱臺國際,TPEx,7716.TWO,ESVUFR,上櫃,航運業,2025/10/28
7717,萊德光電-KY,TPEx,7717.TWO,ESVUFR,上櫃,通信網路業,2025/11/17
7718,友鋮,TPEx,7718.TWO,ESVUFR,上櫃,電機機械,2025/03/18
7723,築間,TPEx,7723.TWO,ESVUFR,上櫃,觀光餐旅,2025/04/30
7728,光焱科技,TPEx,7728.TWO,ESVUFR,上櫃,其他電子業,2025/03/06
7734,印能科技,TPEx,7734.TWO,ESVUFR,上櫃,半導體業,2025/02/26
7738,東聯互動,TPEx,7738.TWO,ESVUFR,上櫃,數位雲端,2025/10/16
7743,金利食安,TPEx,7743.TWO,ESVUFR,上櫃,食品工業,2025/05/20
7744,崴寶,TPEx,7744.TWO,ESVUFR,上櫃,電子零組件業,2025/11/27
7747,昕奇雲端,TPEx,7747.TWO,ESVUFR,上櫃,數位雲端,2025/07/11
7751,竑騰,TPEx,7751.TWO,ESVUFR,上櫃,半導體業,2025/08/26
7753,星亞,TPEx,7753.TWO,ESVUFR,上櫃,光電業,2025/08/11
7757,金色三麥,TPEx,7757.TWO,ESVUFR,上櫃,觀光餐旅,2025/10/20
7767,仁大資訊,TPEx,7767.TWO,ESVUFR,上櫃,資訊服務業,2025/12/10
7770,君曜,TPEx,7770.TWO,ESVUFR,上櫃,半導體業,2025/12/10
7772,耀穎,TPEx,7772.TWO,ESVUFR,上櫃,半導體業,2026/05/08
7777,能率亞洲,TPEx,7777.TWO,ESVUFR,上櫃,其他業,2025/12/22
7782,光速火箭,TPEx,7782.TWO,ESVUFR,上櫃,居家生活,2025/10/28
7792,安葆,TPEx,7792.TWO,ESVUFR,上櫃,其他電子業,2026/01/28
7794,宏碁智新,TPEx,7794.TWO,ESVUFR,上櫃,居家生活,2026/04/20
7805,威聯通,TPEx,7805.TWO,ESVUFR,上櫃,數位雲端,2025/12/22
7810,捷創科技,TPEx,7810.TWO,ESVUFR,上櫃,半導體業,2025/12/23
7811,民盛,TPEx,7811.TWO,ESVUFR,上櫃,運動休閒,2026/03/25
7814,海昌生技,TPEx,7814.TWO,ESVUFR,上櫃,生技醫療業,2026/07/16
7819,精誠金融,TPEx,7819.TWO,ESVUFR,上櫃,資訊服務業,2026/05/27
7820,立盈,TPEx,7820.TWO,ESVUFR,上櫃,綠能環保,2026/04/27
7828,創新服務,TPEx,7828.TWO,ESVUFR,上櫃,半導體業,2026/04/22
7839,達人網,TPEx,7839.TWO,ESVUFR,上櫃,數位雲端,2026/06/15
7842,天能綠電,TPEx,7842.TWO,ESVUFR,上櫃,綠能環保,2026/05/11
8024,佑華,TPEx,8024.TWO,ESVUFR,上櫃,半導體業,2006/09/25
8027,鈦昇,TPEx,8027.TWO,ESVUFR,上櫃,電機機械,2015/06/09
8032,光菱,TPEx,8032.TWO,ESVUFR,上櫃,電子通路業,2003/10/02
8034,榮群,TPEx,8034.TWO,ESVUFR,上櫃,通信網路業,2004/05/06
8038,長園科,TPEx,8038.TWO,ESVUFR,上櫃,電子零組件業,2013/11/21
8040,九暘,TPEx,8040.TWO,ESVUFR,上櫃,半導體業,2007/04/30
8042,金山電,TPEx,8042.TWO,ESVUFR,上櫃,電子零組件業,2004/03/22
8043,蜜望實,TPEx,8043.TWO,ESVUFR,上櫃,電子零組件業,2003/10/24
8044,網家,TPEx,8044.TWO,ESVUFR,上櫃,數位雲端,2005/01/24
8047,星雲,TPEx,8047.TWO,ESVUFR,上櫃,其他電子業,2004/02/09
8048,德勝,TPEx,8048.TWO,ESVUFR,上櫃,通信網路業,2009/09/08
8049,晶采,TPEx,8049.TWO,ESVUFR,上櫃,光電業,2004/02/02
8050,廣積,TPEx,8050.TWO,ESVUFR,上櫃,電腦及週邊設備業,2003/10/24
8054,安國,TPEx,8054.TWO,ESVUFR,上櫃,半導體業,2004/11/08
8059,凱碩,TPEx,8059.TWO,ESVUFR,上櫃,通信網路業,2010/03/16
8064,東捷,TPEx,8064.TWO,ESVUFR,上櫃,光電業,2006/09/25
8066,來思達,TPEx,8066.TWO,ESVUFR,上櫃,居家生活,2004/12/24
8067,志旭,TPEx,8067.TWO,ESVUFR,上櫃,電子通路業,2004/04/23
8068,全達,TPEx,8068.TWO,ESVUFR,上櫃,電子通路業,2004/03/25
8069,元太,TPEx,8069.TWO,ESVUFR,上櫃,光電業,2004/03/30
8071,能率網通,TPEx,8071.TWO,ESVUFR,上櫃,電子零組件業,2003/12/29
8074,鉅橡,TPEx,8074.TWO,ESVUFR,上櫃,電子零組件業,2004/01/27
8076,伍豐,TPEx,8076.TWO,ESVUFR,上櫃,電腦及週邊設備業,2003/12/15
8077,洛碁,TPEx,8077.TWO,ESVUFR,上櫃,觀光餐旅,2004/12/06
8080,泰霖,TPEx,8080.TWO,ESVUFR,上櫃,建材營造業,2021/04/07
8083,瑞穎,TPEx,8083.TWO,ESVUFR,上櫃,電機機械,2004/09/23
8084,巨虹,TPEx,8084.TWO,ESVUFR,上櫃,電子通路業,2004/03/08
8085,福華,TPEx,8085.TWO,ESVUFR,上櫃,其他電子業,2004/03/01
8086,宏捷科,TPEx,8086.TWO,ESVUFR,上櫃,半導體業,2009/06/01
